Time [s], HR, PULSE, RESP, SpO2
-0,98,98,10,99
1,98,98,10,99
2,98,97,10,99
3,98,97,10,99
4,98,97,10,99
5,98,97,10,99
6,98,97,10,99
7,98,97,10,99
8,98,97,10,100
9,98,97,10,100
10,98,97,10,100
11,98,97,10,100
12,98,97,10,100
13,98,97,10,100
14,98,97,10,100
15,98,97,11,100
16,98,97,11,99
17,98,98,11,99
18,98,98,11,99
19,98,98,11,99
20,99,98,11,99
21,99,98,11,99
22,99,97,10,99
23,99,98,10,99
24,98,98,10,99
25,98,98,10,99
26,98,98,12,99
27,98,98,12,99
28,98,98,12,99
29,98,98,12,99
30,98,98,12,99
31,98,97,12,99
32,98,97,12,99
33,98,97,12,99
34,97,97,12,99
35,97,97,12,99
36,97,98,12,99
37,97,98,12,99
38,97,98,12,100
39,97,97,12,100
40,98,97,12,100
41,98,97,12,100
42,98,97,12,100
43,98,97,12,99
44,98,97,12,99
45,98,97,12,99
46,98,97,12,99
47,98,97,12,99
48,98,97,12,99
49,98,97,12,99
50,99,98,12,99
51,99,98,12,99
52,99,98,12,99
53,99,98,12,100
54,99,98,11,100
55,99,98,11,100
56,98,98,11,100
57,98,98,11,100
58,98,98,11,100
59,98,98,11,100
60,98,98,11,100
61,98,98,11,100
62,98,98,10,100
63,98,98,10,100
64,97,98,10,100
65,97,98,11,100
66,97,98,11,100
67,97,98,11,100
68,98,98,11,100
69,98,97,11,100
70,98,97,11,100
71,98,97,11,100
72,98,97,10,100
73,98,97,10,100
74,98,97,10,100
75,98,97,10,100
76,98,97,10,100
77,98,98,11,100
78,98,98,11,100
79,98,98,11,100
80,98,98,11,100
81,99,98,11,100
82,99,98,10,100
83,99,97,10,99
84,99,98,10,99
85,99,98,10,99
86,98,98,11,99
87,98,98,11,99
88,98,98,11,99
89,98,98,11,99
90,98,99,11,99
91,98,99,11,99
92,97,98,10,100
93,97,98,10,100
94,97,98,10,100
95,97,98,10,100
96,97,98,12,100
97,97,97,12,100
98,97,97,12,100
99,97,97,12,100
100,97,97,12,100
101,97,97,12,100
102,97,97,12,100
103,97,97,12,100
104,97,97,12,100
105,98,97,12,100
106,98,97,12,100
107,98,97,12,100
108,98,97,12,100
109,98,97,12,100
110,98,97,11,100
111,98,97,11,100
112,98,97,11,100
113,97,97,12,100
114,98,98,12,100
115,98,98,12,100
116,98,98,12,100
