Time [s], HR, PULSE, RESP, SpO2
0,85,83,22,98
1,85,83,22,98
2,85,83,22,98
3,85,83,22,98
4,85,84,22,98
5,85,84,22,97
6,85,85,22,97
7,85,85,22,97
8,85,85,22,97
9,84,85,22,97
10,84,85,22,97
11,84,85,22,97
12,84,85,22,97
13,84,85,22,97
14,84,85,22,97
15,83,84,22,97
16,84,84,22,97
17,84,84,22,97
18,84,84,22,97
19,84,83,22,97
20,84,83,22,97
21,84,83,22,97
22,84,83,22,97
23,84,83,22,97
24,84,83,22,97
25,84,83,22,97
26,84,83,22,97
27,84,84,22,97
28,83,84,22,97
29,83,84,22,97
30,83,84,22,97
31,83,84,22,97
32,83,84,22,97
33,83,84,22,97
34,83,83,22,97
35,83,83,22,97
36,83,83,22,97
37,83,82,22,97
38,83,82,22,97
39,83,82,22,98
40,83,82,22,98
41,83,82,22,98
42,83,82,22,98
43,83,82,22,98
44,83,82,22,98
45,83,82,22,98
46,83,82,22,97
47,83,82,22,97
48,83,82,22,97
49,83,82,22,97
50,84,82,23,97
51,84,82,23,97
52,85,82,23,97
53,85,82,23,97
54,86,82,23,97
55,86,82,23,97
56,87,82,23,97
57,87,82,23,97
58,87,82,23,97
59,87,82,23,97
60,87,82,23,97
61,87,82,23,97
62,88,83,23,97
63,87,84,23,97
64,87,84,23,97
65,87,85,24,97
66,87,86,24,97
67,87,87,24,97
68,87,87,24,97
69,87,87,24,97
70,86,87,24,97
71,86,87,23,97
72,86,87,23,96
73,86,87,22,96
74,86,87,22,96
75,86,87,22,96
76,86,87,22,96
77,86,87,22,96
78,85,87,22,96
79,85,86,22,96
80,85,86,22,96
81,85,86,22,96
82,84,86,22,96
83,84,86,22,96
84,84,86,22,96
85,83,85,22,96
86,83,85,22,96
87,83,85,22,96
88,83,84,22,96
89,83,84,22,96
90,82,84,22,96
91,83,83,22,96
92,83,83,22,97
93,83,82,22,97
94,83,82,22,97
95,83,82,22,97
96,83,82,22,97
