Time [s], HR, PULSE, RESP, SpO2
-0,89,87,16,100
1,89,87,16,100
2,89,88,16,100
3,89,88,16,100
4,89,88,16,100
5,89,88,16,100
6,89,89,16,100
7,89,88,16,100
8,89,88,16,100
9,89,88,16,100
10,89,88,16,100
11,89,88,16,100
12,89,88,16,100
13,89,88,16,100
14,89,88,16,100
15,89,88,16,99
16,89,88,17,99
17,89,88,17,99
18,89,88,17,99
19,89,88,16,99
20,89,88,16,99
21,89,88,16,100
22,89,88,16,100
23,89,88,16,100
24,89,88,16,100
25,89,88,16,99
26,88,88,16,99
27,88,88,16,99
28,88,88,16,99
29,88,88,16,99
30,88,88,16,99
31,88,88,16,99
32,88,88,16,99
33,88,88,16,100
34,88,88,16,100
35,87,88,16,100
36,87,88,16,100
37,87,87,16,100
38,87,87,16,100
39,87,87,16,100
40,87,87,15,100
41,87,87,15,100
42,87,87,15,100
43,87,87,15,100
44,87,87,15,100
45,87,87,15,100
46,88,87,15,100
47,88,87,15,100
48,88,87,15,100
49,88,87,15,100
50,88,87,15,100
51,88,87,15,100
52,88,87,15,99
53,88,87,15,99
54,89,88,15,99
55,89,88,15,99
56,89,88,15,99
57,89,88,15,99
58,90,88,15,99
59,90,88,15,99
60,90,88,15,99
61,90,88,15,99
62,90,88,15,99
63,90,88,15,99
64,90,89,15,99
65,90,89,15,99
66,90,89,15,99
67,90,89,15,99
68,89,89,15,100
69,89,89,15,100
70,89,89,15,100
71,88,89,15,100
72,88,89,15,100
73,88,89,15,100
74,88,89,15,100
75,88,88,15,100
76,87,88,15,100
77,87,88,15,100
78,87,87,15,100
79,87,87,16,100
80,88,87,16,100
81,88,87,16,100
82,88,87,16,100
83,88,87,15,100
84,88,87,15,100
85,89,87,15,100
86,89,87,15,100
87,89,87,15,100
88,89,87,15,100
89,89,87,15,100
90,89,87,15,100
91,89,88,15,100
92,89,88,15,100
93,89,88,15,100
94,89,88,15,100
95,88,88,15,100
96,87,88,15,100
97,87,88,15,100
98,87,88,15,99
99,86,88,15,99
100,86,88,15,100
101,86,87,15,100
102,87,87,15,100
103,87,86,15,100
104,88,86,15,100
105,88,85,15,100
106,88,85,15,100
107,88,86,15,100
108,88,86,15,100
109,88,87,15,100
110,88,87,15,100
111,88,87,15,100
112,88,87,15,100
113,88,88,15,100
114,88,88,15,100
115,88,88,15,100
116,88,88,15,100
117,88,88,15,100
118,87,88,15,100
119,88,88,15,100
120,88,88,15,100
121,88,88,15,100
122,88,88,15,100
123,88,88,15,100
124,88,88,15,100
125,89,88,15,100
126,89,87,15,100
127,89,87,15,100
128,89,87,15,100
129,89,87,15,100
130,88,87,15,100
131,88,87,15,100
132,88,87,15,100
133,87,88,15,100
134,87,88,15,100
135,87,88,15,100
136,87,88,15,100
137,87,87,15,100
138,88,87,15,100
139,88,87,15,100
140,88,87,15,100
141,88,87,15,100
142,89,87,15,100
143,89,87,15,100
144,89,87,15,100
145,89,87,15,100
146,89,87,15,100
147,89,87,15,99
148,88,88,15,99
149,88,88,15,99
150,87,88,15,99
151,87,88,15,99
152,87,88,15,99
153,86,88,15,99
154,87,88,15,99
155,87,87,15,99
156,87,87,15,99
157,87,87,15,99
158,87,87,15,99
159,88,86,15,100
160,88,86,15,100
161,88,86,15,100
162,88,86,15,100
163,88,87,15,100
164,87,87,15,100
165,87,87,15,100
166,87,87,15,100
167,87,87,15,100
168,87,87,15,100
169,87,87,15,100
170,87,87,16,100
171,88,87,16,100
172,88,87,16,100
173,88,87,16,100
174,88,87,15,99
175,87,87,15,99
176,87,87,15,100
177,87,87,15,100
178,87,87,15,100
179,88,87,15,100
180,88,87,15,100
181,88,87,15,100
182,88,87,15,100
183,89,87,15,100
184,89,87,15,100
185,88,87,15,100
186,88,88,15,100
187,88,88,15,100
