Time [s], HR, PULSE, RESP, SpO2
-0,77,79,15,98
1,76,79,15,98
2,76,79,15,98
3,76,79,15,98
4,77,78,15,98
5,77,78,15,99
6,77,77,15,99
7,77,77,15,99
8,77,76,15,99
9,78,76,15,99
10,78,76,15,99
11,78,76,16,99
12,77,77,16,99
13,77,77,16,99
14,77,77,16,99
15,77,77,15,99
16,77,78,15,99
17,76,78,15,99
18,76,77,15,99
19,76,77,16,99
20,76,77,16,99
21,76,77,16,99
22,76,77,16,99
23,76,77,15,99
24,76,77,15,99
25,76,77,15,99
26,77,77,15,99
27,77,76,15,99
28,77,76,15,99
29,77,76,15,99
30,77,76,15,99
31,77,76,15,99
32,77,76,15,99
33,77,76,15,99
34,77,76,15,99
35,78,76,15,99
36,78,76,15,99
37,78,76,15,99
38,78,77,15,99
39,78,77,15,99
40,78,77,15,99
41,78,77,15,99
42,78,77,15,99
43,78,78,15,99
44,78,78,15,99
45,78,78,15,99
46,78,78,15,99
47,78,78,15,99
48,78,78,15,99
49,78,78,15,99
50,78,78,15,99
51,78,78,15,99
52,78,78,15,99
53,78,78,15,99
54,78,78,16,99
55,77,78,16,99
56,77,78,16,99
57,77,78,16,99
58,77,78,16,99
59,77,78,16,99
60,77,77,16,99
61,76,77,16,99
62,76,77,16,99
63,76,77,16,99
64,76,77,16,99
65,76,77,16,99
66,76,77,16,99
67,76,76,16,99
68,76,76,16,99
69,76,76,16,99
70,76,76,16,99
71,76,76,15,99
72,77,76,15,99
73,77,76,15,99
74,77,76,15,99
75,77,76,15,99
76,77,76,15,99
77,77,76,15,99
78,77,76,15,99
79,77,76,15,99
80,78,76,15,99
81,78,76,15,99
82,78,76,16,99
83,78,76,16,99
84,79,76,16,99
85,79,77,16,99
86,78,77,16,98
87,78,78,16,98
88,77,78,16,98
89,76,78,16,98
90,76,79,16,98
91,76,79,16,98
92,76,78,16,98
93,76,78,16,98
94,76,77,16,98
95,76,77,16,99
96,76,76,16,99
97,76,76,16,99
98,77,75,16,99
99,77,75,16,99
100,77,75,16,99
101,77,75,16,99
102,76,75,16,99
103,76,75,16,99
104,76,76,16,99
105,76,76,16,99
106,76,76,16,99
107,76,76,16,99
108,76,76,16,99
109,76,76,16,99
110,76,76,16,99
111,76,76,16,99
112,77,76,16,99
113,77,75,16,99
114,77,75,16,99
115,78,75,16,99
116,78,75,16,99
117,77,76,16,99
118,77,76,16,99
119,77,77,16,99
120,77,77,16,99
121,77,77,16,99
122,77,78,16,99
123,77,78,16,99
124,77,77,16,99
125,76,77,16,99
126,76,77,16,99
127,76,77,16,99
128,76,77,15,99
129,76,77,15,99
130,76,77,15,99
131,76,76,15,99
132,75,76,15,99
133,75,76,15,99
134,75,76,15,99
135,76,76,15,99
136,75,76,15,99
137,75,75,15,99
138,75,75,15,99
139,75,75,15,99
140,75,75,15,98
141,75,75,14,98
142,75,75,14,98
143,75,75,14,98
144,75,75,14,99
145,76,74,14,99
146,76,74,14,99
147,76,75,14,99
148,76,75,14,99
149,76,75,14,99
150,76,75,14,99
151,76,75,14,99
152,76,75,14,99
153,77,75,14,99
154,76,75,14,99
155,76,75,14,99
156,76,75,14,98
157,76,76,14,98
158,76,76,14,98
159,76,76,14,98
160,76,76,14,98
161,76,76,14,98
162,76,77,14,98
163,76,76,14,98
164,77,76,14,98
165,77,76,14,98
166,77,76,14,98
167,77,76,14,99
168,77,76,14,99
169,76,76,14,99
170,76,76,15,99
171,76,76,15,99
172,76,76,15,99
173,76,76,15,99
174,76,76,15,99
175,76,76,15,99
176,76,76,15,99
177,76,76,15,99
178,76,76,14,99
179,76,76,14,99
180,76,76,14,99
181,75,76,14,98
182,75,76,14,98
183,75,75,14,98
184,76,75,14,98
185,76,75,14,98
186,76,75,14,98
187,76,75,15,98
188,76,75,15,98
189,76,75,15,98
190,76,75,15,98
191,76,75,15,98
192,75,75,14,98
193,75,75,14,98
194,75,75,14,98
195,75,75,14,98
196,75,75,14,98
197,75,75,14,98
198,75,75,14,98
199,75,75,14,98
200,75,75,14,98
201,75,75,14,98
202,76,75,14,98
203,75,75,14,98
204,75,75,14,98
205,75,75,14,98
206,75,75,14,98
207,76,75,14,98
208,76,75,14,98
209,76,75,14,98
210,76,75,13,98
211,76,75,13,98
212,76,75,13,98
213,76,75,13,98
214,76,75,14,98
215,76,75,14,98
216,76,75,14,98
217,76,75,14,98
218,76,75,14,98
219,77,75,14,98
220,77,75,14,98
221,77,75,14,98
222,78,75,14,98
223,78,76,14,98
224,78,76,14,98
225,77,76,15,98
226,77,77,15,98
227,77,77,15,98
228,77,78,15,98
229,77,78,15,98
230,77,78,15,98
231,77,78,15,98
232,77,77,15,98
233,77,77,15,98
234,77,77,15,98
235,77,77,15,98
236,77,77,15,98
237,77,77,15,98
238,77,77,15,98
239,77,77,15,98
240,77,77,15,98
241,77,77,15,98
242,77,77,15,98
243,77,77,15,98
244,78,77,15,98
245,78,77,16,98
246,78,77,16,98
247,78,78,16,98
248,78,78,16,98
249,78,78,16,98
250,79,79,16,98
251,79,79,16,98
252,78,79,16,98
253,78,79,16,99
254,78,79,16,99
255,77,79,16,100
256,77,80,16,100
257,77,80,16,100
258,77,79,16,100
259,76,79,16,100
260,76,78,16,99
261,76,78,16,99
262,76,77,16,98
263,76,77,16,98
264,76,76,16,98
265,76,76,16,98
266,76,76,16,98
267,76,75,16,98
268,75,75,16,98
269,75,75,16,98
270,75,75,16,98
271,75,75,16,98
272,75,75,16,98
273,75,75,16,98
274,75,75,16,98
275,75,75,16,98
276,75,75,16,98
277,75,75,16,98
278,75,75,16,98
279,75,74,15,98
280,75,74,15,98
281,75,74,15,98
282,75,74,15,98
283,75,74,15,98
284,75,74,15,98
285,75,74,15,98
286,75,74,15,98
287,76,74,15,98
288,76,74,15,98
289,76,74,15,98
290,76,74,15,98
291,76,75,15,98
292,76,75,15,98
293,76,75,14,98
294,76,75,14,98
295,76,75,14,98
296,76,76,14,98
297,76,76,14,98
298,76,76,14,98
299,76,76,14,98
300,76,76,14,99
301,76,76,14,99
302,76,76,14,99
303,76,75,14,99
304,76,75,14,99
305,76,75,14,99
306,76,75,14,99
307,75,75,14,99
308,75,75,14,99
309,75,75,14,99
310,75,75,14,99
311,75,75,14,99
312,75,75,14,99
313,75,75,14,99
314,75,75,14,99
315,75,74,14,99
316,75,74,14,99
317,75,74,14,99
318,75,74,14,99
319,76,74,14,99
320,76,74,14,99
321,76,75,14,99
322,76,75,14,99
323,76,75,14,99
324,76,75,14,99
325,76,75,14,99
326,76,75,14,99
327,76,75,14,99
328,76,75,14,99
329,76,75,14,99
330,76,75,14,99
331,77,75,14,99
332,77,75,14,99
333,77,75,14,99
334,78,75,14,100
335,78,75,14,100
336,78,75,14,100
337,78,76,14,100
338,79,76,14,100
339,79,77,15,100
340,79,77,15,100
341,78,78,15,100
342,78,79,15,100
343,78,79,15,100
344,78,79,15,100
345,78,79,15,100
346,78,79,15,100
347,77,79,15,100
348,77,79,15,100
349,77,78,16,100
350,77,78,16,100
351,77,78,16,100
352,76,78,16,100
353,76,77,16,99
354,76,77,16,99
355,76,77,16,98
356,76,76,16,98
357,76,76,16,98
358,76,76,16,98
359,76,75,16,98
360,76,75,16,98
361,75,75,16,98
362,75,75,16,98
363,76,75,16,98
364,75,75,16,98
365,75,75,16,98
366,75,75,16,98
367,75,75,16,98
368,75,75,16,98
369,75,75,16,98
370,75,75,16,98
