Time [s], HR, PULSE, RESP, SpO2
0,94,93,25,97
1,94,93,25,97
2,94,93,25,97
3,92,93,26,97
4,93,93,26,97
5,93,93,26,97
6,94,94,26,97
7,94,94,26,97
8,94,94,26,97
9,94,94,26,97
10,94,94,26,97
11,94,94,26,97
12,94,94,26,97
13,94,94,26,97
14,94,94,26,97
15,95,94,26,97
16,94,94,26,97
17,94,94,24,97
18,94,94,24,97
19,94,94,25,97
20,94,94,25,97
21,94,94,25,97
22,94,94,25,97
23,94,94,25,97
24,94,94,25,97
25,94,94,25,97
26,94,94,24,98
27,94,94,24,98
28,94,94,24,98
29,94,94,24,98
30,94,94,24,98
31,94,94,24,98
32,94,94,24,98
33,93,94,24,98
34,93,94,24,98
35,93,94,24,97
36,93,94,24,97
37,93,94,24,97
38,92,94,24,97
39,92,94,24,97
40,92,94,24,97
41,92,93,23,97
42,92,93,23,97
43,92,93,23,97
44,92,92,23,97
45,95,92,23,97
46,95,92,23,97
47,92,92,22,97
48,92,92,22,97
49,92,92,22,97
50,92,92,22,97
51,92,92,22,97
52,92,92,22,97
53,91,92,22,97
54,89,92,22,97
55,91,92,22,97
56,91,92,22,97
57,91,92,21,97
58,91,92,21,97
59,91,92,21,97
60,90,92,21,97
61,90,91,21,97
62,90,91,21,97
63,90,91,21,97
64,90,91,21,97
65,90,91,21,97
66,90,90,21,97
67,91,90,21,97
68,90,90,20,97
69,90,89,20,97
70,91,89,20,97
71,91,89,20,97
72,91,89,20,97
73,91,89,20,97
74,91,89,21,97
75,91,89,21,97
76,91,90,21,97
77,91,90,21,97
78,91,90,21,97
79,91,90,21,97
80,91,90,21,97
81,91,90,21,97
82,91,91,21,97
83,91,91,21,97
84,91,91,21,97
85,91,91,21,97
86,91,91,21,97
87,91,91,22,97
88,91,91,22,97
89,91,91,22,97
90,91,91,22,97
91,92,91,22,97
92,92,91,22,97
93,92,91,22,97
94,92,91,22,97
95,92,91,23,97
96,93,91,23,97
97,93,91,23,97
98,93,91,23,97
99,93,91,23,97
100,93,91,23,97
101,93,91,23,97
102,93,91,23,97
103,93,91,23,97
104,90,91,23,97
105,92,91,23,97
106,92,91,23,97
107,92,91,23,97
108,92,91,23,97
109,92,91,23,97
110,92,90,23,97
111,92,NaN,23,NaN
112,92,NaN,23,NaN
113,92,NaN,23,NaN
114,92,NaN,22,NaN
115,92,NaN,22,NaN
116,92,NaN,22,NaN
117,92,NaN,22,NaN
118,92,NaN,22,NaN
119,92,NaN,22,NaN
120,92,NaN,22,NaN
121,92,NaN,22,NaN
122,92,NaN,22,NaN
123,92,NaN,22,NaN
124,92,92,22,98
125,92,92,21,98
126,92,91,21,98
127,91,91,21,97
128,91,91,21,97
129,91,91,21,97
130,91,92,21,97
131,91,92,21,97
132,91,91,21,97
133,91,91,21,97
134,91,91,21,97
135,91,91,21,97
136,91,91,21,97
137,91,91,21,97
138,91,91,21,97
139,91,90,21,97
140,91,90,21,97
141,91,90,20,97
142,91,90,20,97
143,91,91,20,97
144,91,91,20,97
145,91,91,20,97
146,91,91,20,97
147,91,91,20,97
148,91,91,21,97
149,91,90,21,97
150,91,90,21,97
151,91,90,21,97
152,92,90,21,97
153,92,90,21,97
154,92,90,21,97
155,92,91,21,97
156,92,91,22,97
157,92,91,22,97
158,92,91,22,97
159,92,91,22,97
160,92,91,22,97
161,92,92,22,97
162,92,92,22,97
163,92,92,22,97
164,92,92,22,97
165,91,92,22,97
166,91,92,22,97
167,91,92,22,97
168,91,92,21,97
169,91,92,21,97
170,91,91,21,97
171,91,91,21,97
172,91,91,21,97
173,91,91,21,97
174,91,91,21,97
175,91,91,21,97
176,91,91,21,97
177,91,91,21,97
178,91,91,21,97
179,91,91,21,97
180,91,91,21,97
181,91,91,21,97
182,91,91,21,97
183,91,91,21,97
184,91,91,21,97
185,91,91,21,97
186,91,91,21,97
187,91,91,21,97
188,91,91,21,97
189,91,91,21,97
190,91,91,21,97
191,91,91,21,97
192,91,91,21,97
193,91,91,21,97
194,91,91,21,97
195,91,91,21,97
196,91,91,21,97
197,91,91,21,97
198,91,91,21,97
199,93,91,21,97
200,92,91,21,97
201,92,91,21,97
202,92,91,21,97
203,92,91,21,97
204,92,91,21,97
205,91,91,21,97
206,91,91,21,97
207,89,91,22,97
208,90,91,22,97
209,90,91,22,97
210,90,90,22,97
211,90,90,22,97
212,90,90,22,97
213,91,90,21,97
214,91,90,21,97
215,91,90,21,97
216,91,90,21,97
217,91,90,21,97
218,91,90,21,97
219,91,90,21,97
220,91,90,21,97
221,91,90,21,97
222,91,90,21,97
223,91,90,21,97
224,91,90,21,97
225,91,90,21,97
226,91,91,21,97
227,91,91,21,97
228,91,91,21,97
229,91,91,21,97
230,91,91,21,97
231,91,91,21,97
232,91,91,21,97
233,91,91,21,97
234,91,91,21,97
235,91,91,21,97
236,91,91,21,97
237,91,91,21,97
238,91,91,21,97
239,91,90,21,97
240,91,90,21,97
241,91,90,21,97
242,91,90,21,97
243,91,90,21,97
244,91,90,21,97
245,91,91,21,97
246,91,91,21,97
247,91,91,21,97
248,91,91,21,97
249,91,91,21,97
250,91,91,21,97
251,91,91,21,97
252,91,91,21,97
253,91,91,21,97
254,91,91,21,97
255,91,91,21,97
256,91,91,21,97
257,91,91,21,97
258,91,91,21,97
259,91,91,21,97
260,91,91,21,97
261,91,91,21,97
262,91,91,21,97
263,91,91,21,97
264,91,91,21,97
265,91,91,21,97
266,91,91,20,97
267,91,91,20,97
268,91,91,20,97
269,91,91,20,97
270,91,91,20,97
271,91,91,20,97
272,91,91,20,97
273,91,91,20,97
274,91,91,20,97
275,91,91,20,97
276,91,91,20,97
277,91,91,20,97
278,91,91,20,97
279,91,91,20,97
280,91,91,20,96
281,91,91,20,96
282,91,91,20,96
283,91,91,20,96
284,91,91,20,96
285,91,91,20,96
286,91,91,21,96
287,91,91,21,96
288,91,91,21,96
289,91,91,21,96
290,91,91,21,96
291,91,91,21,96
292,91,91,21,97
293,91,91,21,97
294,91,91,21,97
295,91,91,21,97
296,91,91,21,97
297,91,91,21,97
298,91,91,21,97
299,91,91,21,96
300,91,91,21,96
301,91,91,21,96
302,91,91,21,96
303,91,91,21,96
304,91,91,21,96
305,91,91,21,97
306,92,91,21,97
307,92,91,21,97
308,91,91,21,97
309,91,91,21,97
310,91,91,21,97
311,91,91,21,97
312,91,91,21,97
313,91,91,21,97
314,91,91,21,97
315,90,91,21,97
316,91,91,21,97
317,91,91,21,97
318,91,91,21,97
319,91,91,21,97
320,91,91,21,97
321,91,90,21,97
322,91,91,21,97
323,92,91,21,97
324,92,91,21,96
325,92,91,21,96
326,92,91,20,96
327,92,91,20,96
328,92,91,20,96
329,92,91,20,96
330,91,91,20,96
331,92,91,20,96
332,91,91,20,96
333,91,92,20,96
334,91,92,20,97
335,91,92,20,97
336,91,92,20,97
337,91,92,21,97
338,91,91,21,97
339,91,91,21,97
340,92,91,21,97
341,92,91,21,97
342,92,91,21,97
343,92,91,21,97
344,91,91,21,97
345,91,91,21,97
346,91,91,21,97
347,91,91,21,97
348,91,91,21,97
349,91,91,21,97
350,91,91,21,97
351,91,91,21,97
352,91,91,21,97
353,91,90,21,97
354,91,90,20,97
355,91,91,20,97
356,91,91,20,96
357,91,91,20,96
358,92,91,20,96
359,92,91,20,96
360,92,91,20,96
361,92,91,20,96
362,92,91,20,96
363,92,91,20,96
364,92,91,20,96
365,91,91,20,96
366,91,91,20,96
367,91,91,20,96
368,91,92,20,96
369,91,92,20,97
370,91,91,20,97
371,91,91,20,97
372,91,91,20,97
373,91,91,20,97
374,91,91,20,97
375,91,91,20,97
376,91,91,21,97
377,91,91,21,97
378,91,91,21,97
379,91,91,21,97
380,91,91,21,97
381,91,91,21,97
382,91,91,21,97
383,91,91,21,97
384,91,91,21,97
385,91,91,21,97
386,91,91,21,97
387,91,91,21,97
388,91,91,21,97
389,91,91,21,97
390,90,91,21,97
391,90,91,21,97
392,90,91,21,97
393,90,91,21,97
394,90,91,21,97
395,90,91,21,97
396,90,91,21,97
397,89,90,21,97
398,90,90,21,97
399,90,90,21,97
400,89,89,21,97
401,90,89,21,97
402,90,89,21,97
403,90,89,21,97
404,90,89,21,97
405,90,89,21,97
406,90,89,21,97
407,90,89,21,97
408,90,89,21,97
409,90,89,21,97
410,91,89,21,97
411,90,89,21,97
412,91,89,21,97
413,91,89,21,97
414,91,89,21,97
415,91,90,21,97
416,92,90,21,97
417,92,90,21,97
418,92,90,21,97
419,92,90,21,97
420,92,90,21,97
421,92,90,21,97
422,92,90,21,97
423,92,90,21,97
424,88,90,21,97
425,91,90,21,97
426,91,90,22,96
427,91,90,22,96
428,91,90,22,96
429,91,90,22,96
430,91,90,22,97
431,91,90,22,97
432,91,90,22,97
433,91,90,22,97
434,91,90,22,97
435,91,90,22,97
436,90,91,22,97
437,90,91,22,97
438,90,91,22,97
439,90,91,22,97
440,90,91,22,97
441,90,90,22,97
442,90,90,22,97
443,90,90,22,97
444,90,90,22,97
445,90,90,22,97
446,90,89,22,97
447,90,89,21,97
448,90,89,21,97
449,91,89,21,97
450,91,89,21,97
451,91,89,21,97
452,91,89,21,97
453,91,89,21,97
454,91,90,21,97
455,91,90,21,97
456,91,90,21,97
457,91,90,21,97
458,91,90,21,97
459,91,90,21,97
460,91,91,21,97
461,91,91,21,97
462,91,91,21,97
463,91,91,21,97
464,91,91,21,97
465,91,90,21,97
466,91,90,21,97
467,91,90,21,97
468,91,90,21,97
469,91,90,21,97
470,91,90,21,97
471,91,90,21,97
472,91,90,21,97
473,91,90,21,97
474,90,90,21,97
475,90,90,21,96
476,90,90,21,96
477,90,90,21,96
478,90,90,21,96
479,90,90,20,96
480,90,90,20,96
