Time [s], HR, PULSE, RESP, SpO2
-0,81,80,25,84
1,81,80,25,84
2,82,80,25,84
3,81,80,25,84
4,81,80,25,85
5,81,80,25,85
6,81,80,25,85
7,81,80,25,85
8,81,81,25,85
9,81,81,25,85
10,81,81,25,85
11,81,81,25,85
12,81,81,25,85
13,81,81,25,84
14,81,81,25,84
15,81,81,25,84
16,81,81,25,84
17,82,81,25,84
18,82,81,25,84
19,82,81,26,84
20,82,81,26,84
21,82,81,26,84
22,81,81,26,84
23,81,81,26,85
24,81,81,26,85
25,81,81,26,85
26,81,81,26,85
27,81,81,25,85
28,81,81,25,85
29,81,81,25,85
30,81,80,25,85
31,81,80,26,84
32,81,80,26,84
33,81,80,26,84
34,81,80,26,85
35,81,81,26,85
36,81,81,26,85
37,81,81,26,85
38,81,81,25,86
39,81,81,25,86
40,81,81,26,86
41,81,81,26,86
42,81,81,26,86
43,81,81,25,85
44,81,81,25,85
45,81,81,25,85
46,81,80,25,85
47,81,80,25,85
48,81,80,25,85
49,81,80,25,85
50,81,80,25,85
51,81,80,25,85
52,81,80,25,85
53,81,80,25,85
54,81,81,25,85
55,81,81,25,85
56,82,81,24,85
57,81,81,24,85
58,81,81,25,85
59,81,81,25,85
60,81,81,25,85
61,81,81,25,85
62,81,81,25,85
63,81,81,25,85
64,81,81,25,84
65,82,81,25,84
66,81,81,25,84
67,82,81,25,84
68,81,81,24,84
69,81,81,24,84
70,81,81,24,84
71,81,81,24,84
72,81,81,24,84
73,81,81,25,84
74,81,81,25,84
75,81,81,24,84
76,81,81,24,84
77,81,80,24,84
78,81,80,24,84
79,81,80,25,84
80,81,80,25,84
81,81,80,25,84
82,81,80,25,83
83,81,80,25,83
84,81,80,24,83
85,81,80,24,83
86,81,80,24,83
87,81,80,24,84
88,81,80,24,84
89,81,80,25,85
90,81,80,25,85
91,81,80,25,85
92,81,80,25,85
93,81,80,25,85
94,81,81,25,85
95,81,81,25,85
96,81,81,25,85
97,81,81,25,85
98,81,81,25,85
99,82,81,25,84
100,81,81,25,84
101,82,81,25,84
102,81,81,25,84
103,82,81,25,84
104,81,81,25,84
105,81,81,25,85
106,81,81,25,85
107,81,81,25,85
108,81,81,25,86
109,81,81,25,86
110,81,81,25,86
111,81,80,25,86
112,81,80,25,86
113,81,80,25,86
114,81,80,25,86
115,81,80,25,86
116,81,80,25,86
117,81,80,25,86
118,81,80,25,85
119,81,80,25,85
120,82,80,25,85
121,82,80,25,85
122,82,80,25,85
123,81,80,25,85
124,81,80,25,85
125,81,80,25,85
126,81,81,25,85
127,81,81,25,85
128,81,81,25,85
129,81,81,25,85
130,81,81,25,85
131,81,81,25,84
132,81,81,25,84
133,81,81,25,84
134,81,81,25,84
135,81,81,25,84
136,81,81,25,84
137,81,80,25,84
138,81,80,25,84
139,81,80,25,84
140,82,81,24,84
141,81,81,24,84
142,81,81,24,85
143,81,81,25,85
144,81,81,25,85
145,81,81,24,85
146,81,81,24,85
147,81,81,24,85
148,81,81,25,85
149,81,81,25,85
