Time [s], HR, PULSE, RESP, SpO2
0,85,83,21,98
1,85,83,21,99
2,85,85,20,99
3,85,85,20,99
4,86,85,20,99
5,86,85,20,100
6,86,85,20,100
7,86,84,20,100
8,87,84,21,100
9,86,84,21,100
10,87,85,21,99
11,86,85,19,99
12,86,85,19,99
13,86,85,19,99
14,85,85,19,99
15,90,85,19,99
16,92,85,19,99
17,92,85,19,99
18,92,85,19,99
19,91,85,20,99
20,91,85,20,99
21,90,85,20,99
22,90,85,21,99
23,90,85,21,99
24,83,85,22,99
25,83,86,22,98
26,83,86,22,98
27,83,86,22,98
28,83,86,22,99
29,83,85,22,99
30,83,85,22,99
31,83,84,20,99
32,84,84,20,99
33,83,83,20,99
34,82,83,20,98
35,82,83,20,98
36,82,83,20,98
37,82,82,20,98
38,82,82,20,98
39,81,82,20,98
40,81,82,20,98
41,80,82,19,98
42,80,82,19,98
43,81,82,19,98
44,81,81,19,98
45,81,81,19,98
46,81,81,19,98
47,82,81,19,98
48,82,81,18,98
49,82,81,18,98
50,82,81,18,98
51,82,81,18,98
52,82,81,18,98
53,82,81,18,98
54,82,81,18,98
55,82,81,18,97
56,82,81,18,97
57,82,81,18,97
58,82,81,18,97
59,82,81,18,97
60,82,81,19,97
61,82,81,19,97
62,82,81,19,97
63,82,81,19,97
64,82,81,19,97
65,82,81,19,97
66,82,81,19,98
67,82,81,19,98
68,82,81,19,98
69,82,81,19,98
70,82,81,19,98
71,82,81,19,98
72,82,81,19,98
73,82,81,19,98
74,82,81,19,98
75,82,81,19,98
76,82,81,19,98
77,82,81,19,98
78,82,81,19,98
79,82,81,19,98
80,82,81,19,98
81,82,81,19,98
82,82,81,19,98
83,82,81,19,98
84,82,82,19,98
85,82,82,19,98
86,82,82,19,98
87,82,81,19,98
88,82,81,19,98
89,82,81,19,98
90,83,82,19,98
91,82,82,19,97
92,82,82,19,97
93,82,82,18,97
94,82,82,18,97
95,82,82,18,97
96,82,82,18,97
97,82,82,18,97
98,82,82,18,97
99,82,82,18,97
100,82,82,18,97
101,82,81,18,97
102,82,81,18,97
103,82,81,18,97
104,83,81,18,97
105,83,82,19,97
106,82,82,19,97
107,82,82,19,97
108,82,82,19,97
109,82,82,19,97
110,82,82,19,97
111,82,82,19,97
112,82,82,19,97
113,82,82,19,97
114,82,82,19,97
115,83,81,19,97
116,82,81,19,97
117,85,81,19,97
118,84,81,19,97
119,83,81,19,97
120,83,81,19,97
121,83,81,19,97
122,83,82,19,97
123,83,82,19,97
124,81,83,18,97
125,83,83,18,97
126,81,83,18,97
127,81,83,19,97
128,81,83,19,97
129,82,82,19,97
130,82,81,18,97
131,82,81,18,97
132,82,81,18,97
133,83,81,18,97
134,83,81,18,97
135,83,81,18,97
136,83,81,18,97
137,83,81,19,97
138,83,82,19,97
139,84,82,19,97
140,84,82,19,97
141,84,82,19,97
142,83,83,19,97
143,83,83,19,97
144,83,83,19,97
145,83,83,19,98
146,83,83,19,98
147,83,83,19,98
148,83,83,19,98
149,83,83,19,98
150,82,83,19,98
151,82,83,19,98
152,82,83,19,98
153,82,83,19,98
154,81,82,19,98
155,81,82,19,98
156,81,82,19,98
157,81,81,19,98
158,80,81,19,98
159,80,81,19,99
160,80,81,19,99
161,80,81,19,99
162,80,81,19,99
163,80,80,19,99
164,80,80,19,98
165,81,80,19,98
166,81,80,19,98
167,82,80,18,98
168,82,80,18,98
169,82,80,18,98
170,83,80,18,98
171,83,80,18,99
172,84,80,18,99
173,84,81,18,99
174,85,81,18,99
175,85,81,18,99
176,85,81,18,99
177,85,82,18,98
178,83,82,18,98
179,84,82,18,98
180,84,83,18,97
181,84,84,18,97
182,84,83,18,98
183,84,83,18,98
184,84,83,18,98
185,83,83,18,98
186,83,83,18,97
187,83,83,18,97
188,83,83,18,97
189,83,83,18,97
190,83,83,18,97
191,83,83,18,97
192,83,83,19,97
193,83,82,19,97
194,83,83,19,98
195,83,83,19,98
196,82,83,19,98
197,82,83,19,98
198,82,82,19,99
199,82,82,19,99
200,82,82,19,99
201,82,82,19,99
202,82,81,19,98
203,81,81,19,98
204,81,81,20,98
205,82,81,20,98
206,82,81,20,98
207,82,81,20,98
208,82,81,20,98
209,82,81,20,98
210,82,80,19,98
211,82,80,19,98
212,82,80,19,98
213,82,80,19,98
214,82,80,19,98
215,82,80,19,98
216,82,80,19,98
217,82,81,19,98
218,81,81,19,98
219,81,81,19,98
220,81,82,19,98
221,81,81,19,98
222,81,81,19,98
223,82,81,19,98
224,82,81,19,98
225,82,81,19,98
226,82,81,19,98
227,82,81,19,98
228,82,81,19,98
229,82,81,19,98
230,82,81,18,98
231,82,81,18,98
232,82,81,18,98
233,82,81,18,98
234,82,81,18,98
235,82,81,18,98
236,83,81,18,98
237,83,81,18,98
238,83,81,18,98
239,83,81,18,98
240,83,81,18,98
241,82,82,18,98
242,82,82,18,98
243,82,82,18,98
244,82,82,18,98
245,82,82,18,98
246,82,82,19,98
247,82,82,19,98
248,82,82,19,98
249,82,82,19,98
250,82,82,19,98
251,82,82,19,98
252,83,82,17,98
253,83,82,17,98
254,84,82,17,98
255,84,82,17,98
256,84,82,17,98
257,84,82,17,99
258,85,82,17,100
259,85,82,17,100
260,85,82,17,100
261,84,83,17,100
262,84,83,17,100
263,84,84,16,100
264,83,84,16,100
265,83,84,16,99
266,83,84,16,99
267,82,84,16,98
268,82,84,16,98
269,82,83,17,98
270,82,83,17,98
271,82,82,17,98
272,82,82,17,98
273,82,82,16,98
274,82,81,16,98
275,82,81,16,98
276,82,81,16,98
277,82,81,16,98
278,82,81,16,98
279,82,81,18,98
280,82,81,18,98
281,82,81,18,98
282,81,81,18,98
283,81,81,18,98
284,81,81,18,98
285,81,81,18,98
286,81,81,18,98
287,80,81,18,98
288,80,81,18,98
289,80,81,18,98
290,80,80,18,98
291,80,80,18,98
292,80,80,18,99
293,80,80,18,99
294,80,80,18,99
295,80,80,18,99
296,80,80,18,98
297,80,80,18,98
298,80,80,18,98
299,80,80,17,98
300,81,80,17,98
301,81,80,17,98
302,82,80,17,98
303,82,80,17,98
304,83,80,16,98
305,84,80,16,98
306,86,81,16,98
307,85,81,16,98
308,86,82,16,98
309,86,83,16,98
310,83,84,16,98
311,86,84,16,98
312,85,85,16,98
313,84,85,16,98
314,84,86,16,98
315,82,86,17,98
316,83,86,17,98
317,82,85,17,98
318,82,84,17,98
319,81,83,17,98
320,82,83,17,98
321,82,82,17,98
322,82,81,17,99
323,82,81,19,99
324,82,81,19,99
325,82,81,19,99
326,82,81,19,99
327,82,81,20,98
328,82,81,22,98
329,82,81,22,98
330,82,81,22,98
331,82,81,21,98
332,82,81,21,98
333,82,81,21,98
334,82,81,21,98
335,81,81,21,98
336,81,81,21,99
337,81,81,21,100
338,81,81,21,100
339,81,81,21,100
340,81,81,21,100
341,81,81,21,100
342,81,81,21,100
343,81,81,21,100
344,81,81,20,100
345,80,80,20,99
346,80,80,20,99
347,80,80,20,98
348,80,80,20,98
349,80,80,20,98
350,80,80,20,98
351,80,80,20,98
352,80,80,20,98
353,80,80,20,98
354,80,80,19,98
355,80,80,19,98
356,80,80,19,98
357,80,80,19,98
358,80,80,19,98
359,80,80,19,98
360,80,80,19,98
361,81,80,19,98
362,81,80,19,98
363,81,80,19,97
364,80,80,18,97
365,80,80,18,97
366,80,80,18,97
367,80,80,18,97
368,80,80,18,97
369,80,80,18,97
370,80,80,18,97
371,80,80,18,97
372,80,80,18,97
373,80,80,18,97
374,80,80,18,97
375,80,80,18,97
376,80,80,18,97
377,80,80,18,97
378,80,80,18,97
379,80,79,18,98
380,81,79,18,98
381,81,80,18,98
382,81,80,18,98
383,82,80,18,98
384,82,80,18,98
385,82,80,18,97
386,83,80,17,97
387,83,80,17,97
388,83,81,17,97
389,83,81,17,97
390,83,81,17,97
391,83,81,17,97
392,82,82,18,97
393,82,82,18,97
394,82,82,18,97
395,81,82,18,97
396,81,82,18,97
397,81,82,18,97
398,81,82,18,97
399,81,81,18,97
400,81,81,18,97
401,81,81,18,97
402,81,81,18,97
403,81,81,18,97
404,81,80,18,97
405,81,80,18,97
406,81,80,18,98
407,81,80,18,98
408,81,80,18,98
409,82,80,18,98
410,82,80,18,98
411,82,80,18,98
412,82,81,18,98
413,82,81,18,98
414,82,81,18,98
415,82,81,18,98
416,82,81,18,98
417,80,81,18,98
418,82,81,18,98
419,82,81,18,98
420,82,81,18,97
421,82,81,18,97
422,81,81,18,97
423,81,81,18,97
424,81,81,18,97
425,81,81,18,97
426,81,81,18,97
427,81,81,18,97
428,81,81,18,97
429,81,81,18,97
430,80,81,18,98
431,80,81,18,98
432,80,80,18,98
433,81,80,18,98
434,81,80,17,98
435,81,80,17,98
436,82,80,17,98
437,82,80,17,98
438,83,80,17,98
439,83,80,17,98
440,84,80,17,98
441,83,80,17,98
442,83,81,17,98
443,83,81,17,98
444,82,82,16,98
445,82,82,16,98
446,81,83,16,98
447,81,83,16,98
448,80,83,16,98
449,80,82,16,98
450,80,82,17,98
451,80,81,17,98
452,80,81,17,98
453,80,80,17,98
454,80,80,17,98
455,80,80,17,98
456,80,80,17,98
457,79,80,17,98
458,79,80,16,98
459,79,80,16,98
460,80,80,16,98
461,80,80,17,98
462,80,80,17,98
463,80,80,17,98
464,80,80,17,98
465,80,80,17,98
466,80,80,17,98
467,80,80,17,98
468,81,80,17,98
469,81,80,17,98
470,81,80,18,98
471,81,80,18,98
472,81,80,18,98
473,81,80,18,99
474,82,80,18,99
475,82,80,18,99
476,83,80,18,98
477,83,80,18,98
478,83,81,18,98
479,84,82,18,98
480,84,83,18,98
