Time [s], HR, PULSE, RESP, SpO2
0,109,109,11,99
1,109,109,11,99
2,109,109,11,99
3,109,109,11,99
4,109,109,11,99
5,109,109,11,99
6,109,109,11,99
7,109,109,11,99
8,109,109,11,99
9,109,109,11,99
10,109,109,11,99
11,109,109,11,99
12,108,109,11,99
13,108,109,12,99
14,108,109,12,99
15,109,109,12,99
16,109,109,12,99
17,108,109,12,99
18,109,109,12,99
19,109,109,11,99
20,109,109,11,99
21,109,109,11,98
22,109,109,12,98
23,109,109,12,98
24,110,109,12,98
25,109,109,12,98
26,109,109,12,98
27,109,109,12,98
28,108,109,12,98
29,108,109,13,98
30,108,109,13,98
31,108,109,13,98
32,108,109,15,98
33,108,109,15,98
34,108,108,15,98
35,108,108,15,98
36,108,108,16,98
37,108,108,16,98
38,109,108,16,98
39,109,108,16,98
40,109,108,16,98
41,109,108,16,98
42,109,108,17,98
43,110,109,17,98
44,110,109,17,98
45,110,109,17,98
46,110,109,17,98
47,109,109,17,98
48,110,109,17,98
49,109,109,17,98
50,109,109,17,98
51,109,109,16,98
52,109,109,16,98
53,109,109,16,98
54,109,109,16,98
55,109,109,16,98
56,109,109,16,98
57,109,109,16,98
58,109,109,16,98
59,109,109,16,98
60,109,109,16,98
61,109,109,16,98
62,109,109,16,98
63,109,109,16,98
64,109,109,16,99
65,109,109,16,99
66,109,109,16,99
67,108,109,16,99
68,108,109,17,99
69,108,109,17,99
70,108,109,17,99
71,108,109,16,99
72,109,109,15,99
73,109,108,15,99
74,109,108,15,98
75,109,108,15,98
76,109,108,15,98
77,109,108,16,98
78,108,109,16,98
79,108,109,16,98
80,108,109,16,98
81,108,109,16,98
82,108,109,16,98
83,108,109,16,98
84,107,108,16,98
85,107,108,16,98
86,108,108,16,98
87,108,108,16,98
88,108,108,16,98
89,108,108,16,98
90,108,108,16,99
91,108,108,16,99
92,108,108,16,99
93,108,108,16,99
94,108,108,16,99
95,108,108,16,99
96,107,108,16,99
97,108,108,16,99
98,107,108,16,99
99,108,108,18,99
100,108,108,18,99
101,108,108,17,99
102,108,108,16,99
103,109,108,15,99
104,109,108,14,99
105,109,108,17,99
106,109,108,17,99
107,109,108,17,99
108,109,108,17,99
109,109,108,17,99
110,109,109,17,99
111,109,109,17,99
112,109,109,17,99
113,109,109,17,99
114,109,109,17,99
115,109,109,17,99
116,108,109,17,99
117,108,109,17,99
118,108,109,17,99
119,109,109,17,98
120,108,109,17,98
121,108,108,18,98
122,109,108,18,98
