Time [s], HR, PULSE, RESP, SpO2
-0,77,75,17,97
1,76,75,17,97
2,76,75,17,97
3,77,75,17,97
4,76,75,17,97
5,76,76,17,97
6,76,76,17,96
7,77,77,17,96
8,76,78,17,96
9,76,78,17,96
10,76,78,17,96
11,76,78,17,96
12,76,77,17,96
13,76,77,17,96
14,76,76,17,96
15,74,76,17,96
16,76,76,17,96
17,76,76,17,96
18,77,76,17,96
19,76,75,17,96
20,76,75,17,96
21,77,75,17,96
22,76,75,17,96
23,76,75,17,96
24,76,75,17,96
25,77,75,17,96
26,75,75,17,96
27,76,75,17,96
28,76,75,17,96
29,75,75,17,97
30,75,75,17,97
31,75,75,17,96
32,75,75,17,96
33,75,75,17,96
34,75,75,17,96
35,76,75,17,96
36,75,75,17,96
37,75,75,17,96
38,76,75,17,96
39,77,75,17,96
40,76,75,17,96
41,76,75,17,96
42,75,75,17,96
43,76,75,17,97
44,76,75,18,97
45,76,75,18,97
46,76,75,18,97
47,76,75,18,97
48,76,75,18,97
49,75,75,18,97
50,74,75,18,97
51,76,75,17,97
52,75,75,17,97
53,76,75,17,97
54,76,75,17,97
55,76,75,17,97
56,75,75,17,97
57,76,75,18,97
58,77,75,18,96
59,76,75,18,96
60,76,75,18,96
61,77,75,18,96
62,77,75,18,96
63,78,76,18,96
64,76,76,18,96
65,77,76,18,96
66,76,76,18,96
67,76,76,18,96
68,78,76,18,97
69,76,76,18,97
70,76,76,18,97
71,76,76,18,97
72,76,76,18,97
73,74,76,18,97
74,76,76,18,97
75,76,75,18,97
76,76,76,18,97
77,76,76,18,97
78,77,76,18,97
79,77,76,18,97
80,77,76,18,97
81,77,76,18,97
82,77,76,18,97
83,78,76,18,97
84,77,76,18,97
85,77,76,17,96
86,77,76,17,96
87,76,76,17,96
88,77,77,18,96
89,77,77,18,96
90,77,77,18,96
91,77,77,18,96
92,77,77,18,96
93,77,77,18,96
94,77,77,18,96
95,77,77,18,96
96,78,77,18,96
97,78,77,18,96
98,77,77,18,96
99,77,77,18,96
100,77,77,18,96
101,77,77,18,96
102,77,77,17,96
103,77,77,17,96
104,77,77,17,96
105,79,77,17,96
106,77,77,17,96
107,77,77,17,96
108,77,77,17,96
109,77,77,17,96
110,77,77,17,96
111,78,77,16,96
112,77,77,16,96
113,76,77,16,96
114,77,77,16,96
115,77,77,16,96
116,76,77,16,96
117,78,77,16,96
118,77,77,16,96
119,76,77,16,96
120,76,77,16,96
121,76,77,16,96
122,75,77,16,96
123,75,77,16,96
124,76,77,16,96
125,76,77,16,96
126,77,77,16,96
127,75,77,16,96
128,75,77,16,96
129,77,77,16,96
130,76,77,16,96
131,80,77,16,96
132,86,77,16,96
133,83,77,16,96
134,84,77,16,96
135,84,77,17,96
136,86,77,17,96
137,83,77,17,96
138,84,76,18,96
139,84,76,18,97
140,79,76,18,97
141,77,76,18,97
142,77,76,18,97
