Time [s], HR, PULSE, RESP, SpO2
-0,78,76,17,100
1,78,76,17,100
2,79,76,17,100
3,80,77,17,100
4,80,77,17,100
5,80,77,17,100
6,81,77,17,100
7,81,78,17,100
8,81,78,18,100
9,82,79,18,100
10,82,79,18,100
11,82,80,19,100
12,82,80,19,100
13,83,80,19,100
14,84,80,19,100
15,87,81,18,100
16,87,81,18,100
17,88,81,18,100
18,88,81,18,100
19,89,82,18,100
20,90,83,18,100
21,90,84,16,100
22,88,86,16,100
23,87,87,17,100
24,86,88,17,100
25,86,89,17,100
26,86,89,17,100
27,85,89,17,100
28,84,89,17,100
29,84,88,17,100
30,84,87,17,100
31,84,86,17,100
32,83,86,18,100
33,83,85,18,100
34,83,85,18,100
35,83,84,18,100
36,83,84,18,100
37,83,83,18,100
38,83,83,17,100
39,83,83,17,100
40,83,82,17,100
41,83,82,17,100
42,83,82,18,100
43,82,82,18,100
44,82,82,18,100
45,82,82,20,100
46,82,82,20,100
47,82,83,20,100
48,82,82,20,100
49,82,82,20,100
50,82,82,18,100
51,81,82,18,100
52,81,82,18,100
53,81,82,18,100
54,81,81,18,100
55,81,81,18,100
56,81,81,18,100
57,81,81,18,100
58,81,81,18,100
59,81,81,18,100
60,81,81,18,100
61,81,81,18,100
62,80,81,18,100
63,80,81,18,100
64,80,81,18,100
65,80,81,18,100
66,79,81,18,100
67,79,80,18,100
68,79,80,18,100
69,79,80,18,100
70,79,80,18,100
71,79,80,18,100
72,79,79,18,100
73,79,79,18,100
74,79,79,18,100
75,79,79,18,100
76,79,79,18,100
77,79,79,18,100
78,79,79,19,100
79,79,79,19,100
80,79,79,19,100
81,79,79,19,100
82,79,79,19,100
83,79,79,19,100
84,79,79,19,100
85,79,79,19,100
86,79,79,19,100
87,79,79,19,100
88,79,79,19,100
89,80,79,19,100
90,80,79,19,100
91,85,79,19,100
92,89,79,18,100
93,90,79,20,100
94,92,79,20,100
95,93,79,21,100
96,99,79,21,100
97,103,81,22,100
98,99,81,22,100
99,95,82,22,100
100,96,84,22,100
101,96,84,22,100
102,95,85,22,100
103,95,86,23,100
104,89,86,25,100
105,89,86,25,100
106,87,87,25,100
107,87,87,24,100
108,87,87,23,100
109,88,87,22,100
110,89,87,21,100
111,90,86,21,100
112,89,86,21,100
113,88,86,21,100
114,88,87,21,100
115,85,87,21,100
116,84,88,21,100
117,82,88,20,100
118,82,88,20,99
119,81,88,20,99
120,80,86,19,100
121,81,84,19,100
122,81,83,19,100
123,82,83,19,100
124,82,82,19,100
125,83,80,19,100
126,83,80,19,100
127,82,81,19,100
128,82,81,19,100
129,82,81,19,100
130,82,81,19,100
131,82,82,18,100
132,82,82,18,100
133,82,82,21,100
134,82,82,21,100
135,82,82,21,100
136,82,82,22,100
137,82,82,22,100
138,81,82,22,100
139,81,82,22,100
140,81,82,21,100
141,82,82,21,100
142,80,82,21,100
143,79,81,21,100
144,79,81,21,100
145,79,81,21,100
146,79,80,20,100
147,80,80,20,100
148,80,80,20,100
149,80,79,20,100
150,80,79,19,100
151,80,79,19,100
152,80,79,19,100
153,80,79,19,100
154,79,79,19,100
155,79,79,19,100
156,79,79,19,100
157,79,79,18,100
158,79,79,18,100
159,78,79,18,100
160,78,79,18,100
161,79,79,18,100
162,78,79,18,100
163,78,79,17,100
164,79,79,17,100
165,79,79,17,100
166,79,78,17,100
167,79,79,17,100
168,79,79,17,100
169,80,79,17,100
170,80,79,17,100
171,80,79,17,100
172,80,79,17,100
173,81,80,18,100
174,80,80,18,100
175,80,80,18,100
176,81,80,18,100
177,81,80,18,100
178,81,80,18,100
179,81,80,18,100
180,81,80,18,100
181,80,80,18,100
182,80,80,18,100
183,80,80,19,100
184,80,80,19,100
185,79,80,19,100
186,79,80,19,100
187,79,80,19,100
188,78,80,19,100
189,78,80,19,100
190,78,80,19,100
191,78,79,19,100
192,78,79,19,100
193,77,79,19,100
194,78,78,19,100
195,78,78,19,100
196,78,78,19,100
197,78,78,19,100
198,78,78,19,100
199,79,77,19,100
200,79,77,19,100
201,79,77,19,100
202,80,78,18,100
203,79,78,18,100
204,79,78,18,100
205,80,79,18,100
206,79,79,18,100
207,79,79,18,100
208,79,80,18,100
209,79,79,18,100
210,79,79,18,100
211,79,79,18,100
212,80,79,18,100
213,80,79,18,100
214,80,79,18,100
215,80,79,18,100
216,80,79,17,100
217,80,79,17,100
218,80,79,17,100
219,80,80,17,100
220,81,80,17,100
221,81,80,17,100
222,81,80,17,100
223,82,80,17,100
224,82,80,17,100
225,81,80,17,100
226,81,81,17,100
227,81,81,17,100
228,81,81,17,100
229,81,81,17,100
230,81,81,18,100
231,81,81,18,100
232,80,81,18,100
233,81,81,18,100
234,81,81,18,100
235,81,81,18,100
236,81,81,18,100
237,81,80,18,100
238,81,80,18,100
239,81,80,18,100
240,81,81,17,100
241,81,81,17,100
242,81,81,17,100
243,82,81,17,100
244,81,81,17,100
245,81,81,17,100
246,81,81,17,100
247,81,81,17,100
248,81,81,17,100
249,81,81,17,100
250,81,81,17,100
251,81,81,17,100
252,81,81,17,100
253,81,81,17,100
254,82,81,17,100
255,82,81,17,100
256,82,81,17,100
257,82,81,17,100
258,82,81,17,100
259,82,81,16,100
260,81,81,16,100
261,81,81,16,100
262,81,81,16,100
263,81,81,16,100
264,80,81,16,100
265,80,81,16,100
266,80,81,16,100
267,80,81,16,100
268,80,80,16,100
269,80,80,17,100
270,81,80,17,100
271,81,80,17,100
272,81,80,17,100
273,82,80,17,100
274,82,80,17,100
275,82,80,18,100
276,82,81,18,100
277,82,81,18,100
278,82,81,18,100
279,82,82,18,100
280,82,82,18,100
281,81,82,18,100
282,81,82,18,100
283,81,82,18,100
284,81,82,18,100
285,81,82,18,100
286,81,81,18,100
287,81,81,18,100
288,81,81,18,100
289,81,81,18,100
290,81,81,18,100
291,81,81,18,100
292,81,81,18,100
293,81,81,18,100
294,80,81,18,100
295,80,81,18,100
296,80,80,17,100
297,80,80,17,100
298,80,80,17,100
299,80,80,17,100
300,80,80,17,100
301,80,80,17,100
302,81,80,17,100
303,81,80,17,100
304,81,80,17,100
305,81,80,17,100
306,81,80,17,100
307,81,80,17,100
308,81,80,16,100
309,81,80,16,100
310,81,81,16,100
311,81,81,16,100
312,81,81,16,100
313,81,81,16,100
314,81,81,16,100
315,81,81,16,100
316,80,81,16,100
317,81,81,16,100
318,81,81,16,100
319,81,81,16,100
320,81,81,16,100
321,81,80,16,100
322,81,80,16,100
323,81,80,16,100
324,81,80,16,100
325,81,80,17,100
326,81,80,17,100
327,81,80,17,100
328,81,80,17,100
329,81,80,17,100
330,81,80,17,100
331,81,80,17,100
332,81,80,17,100
333,81,80,17,100
334,81,80,17,100
335,81,80,17,100
336,81,80,17,100
337,82,80,17,100
338,82,81,17,100
339,82,81,17,100
340,82,81,17,100
341,82,81,17,100
342,83,81,17,100
343,83,81,17,100
344,82,81,17,100
345,82,82,17,100
346,82,82,17,100
347,82,82,17,100
348,82,82,17,100
349,82,82,17,100
350,82,82,17,100
351,82,82,17,100
352,82,82,17,100
353,83,82,17,100
354,83,81,17,100
355,84,81,17,100
356,84,82,17,100
357,85,82,17,100
358,85,82,17,100
359,85,83,17,100
360,85,83,17,100
361,85,84,17,100
362,85,84,17,100
363,85,84,17,100
364,85,84,17,100
365,85,85,17,100
366,84,85,17,100
367,84,85,17,100
368,84,85,17,100
369,84,85,17,100
370,85,84,17,100
371,84,84,18,100
372,84,84,18,100
373,84,84,18,100
374,84,84,18,100
375,84,84,18,100
376,84,84,18,100
377,84,84,18,100
378,83,84,18,100
379,83,84,18,100
380,83,84,18,100
381,83,84,18,100
382,82,83,18,100
383,82,83,18,100
384,82,83,18,100
385,81,83,18,100
386,81,83,18,100
387,81,82,18,100
388,81,82,18,100
389,81,82,17,100
390,81,81,17,100
391,81,81,17,100
392,81,81,17,100
393,81,81,17,100
394,81,81,17,100
395,81,80,17,100
396,81,80,17,100
397,81,80,17,100
398,81,80,17,100
399,81,80,17,100
400,81,80,16,100
401,81,81,16,100
402,81,81,16,100
403,81,81,16,100
404,81,81,16,100
405,81,81,16,100
406,82,81,16,100
407,82,81,16,100
408,82,81,16,100
409,82,81,16,100
410,83,81,17,100
411,83,81,17,100
412,83,81,17,100
413,83,81,17,100
414,83,82,16,100
415,82,82,16,100
416,82,82,16,100
417,82,82,16,100
418,82,82,16,100
419,82,82,16,100
420,82,82,16,100
421,82,81,16,100
422,81,81,16,100
423,81,81,16,100
424,81,81,16,100
425,81,81,16,100
426,80,81,16,100
427,80,81,16,100
428,80,80,16,100
429,80,80,16,100
430,81,80,16,100
431,81,80,16,100
432,81,80,16,100
433,81,80,16,100
434,81,80,16,100
435,81,80,16,100
436,81,80,16,100
437,82,80,16,100
438,82,81,16,100
439,82,81,16,100
440,82,81,16,100
441,82,81,16,100
442,82,81,16,100
443,82,81,16,100
444,82,81,16,100
445,82,81,16,100
446,81,81,16,100
447,81,81,16,100
448,82,81,16,100
449,81,81,16,100
450,81,81,16,100
451,81,81,16,100
452,81,81,16,100
453,81,81,16,100
454,82,81,16,100
455,82,81,16,100
456,82,81,16,100
457,82,81,16,100
458,82,81,17,100
459,82,81,17,100
460,82,81,17,100
461,82,81,17,100
462,82,81,17,100
463,82,81,17,100
464,82,81,17,100
465,82,81,17,100
466,82,82,17,100
467,82,82,17,100
468,82,82,17,100
469,82,81,17,100
470,82,81,17,100
471,81,81,17,100
472,81,81,17,100
473,82,81,17,100
474,82,81,17,100
475,82,81,17,100
476,82,81,17,100
477,82,81,17,100
478,82,81,17,100
479,82,81,17,100
480,83,81,17,100
