Time [s], HR, PULSE, RESP, SpO2
-0,90,89,11,96
1,90,89,11,96
2,90,89,11,96
3,90,89,11,96
4,89,89,11,96
5,89,89,11,96
6,89,89,11,96
7,89,89,10,96
8,89,89,10,96
9,89,89,10,96
10,89,89,10,96
11,89,89,10,96
12,89,89,12,96
13,89,89,12,96
14,89,89,12,96
15,90,89,12,96
16,90,89,12,96
17,90,89,12,96
18,90,89,12,96
19,90,89,12,96
20,90,89,12,96
21,90,89,12,96
22,91,89,12,96
23,91,90,12,96
24,91,90,12,96
25,91,90,12,96
26,90,90,12,96
27,90,90,12,96
28,90,90,12,96
29,90,90,12,96
30,90,90,12,96
31,89,90,12,96
32,89,90,12,96
33,89,90,11,96
34,89,90,11,96
35,88,89,11,96
36,88,89,11,96
37,88,89,11,96
38,88,89,11,96
39,89,88,11,96
40,89,88,11,96
41,89,88,11,96
42,89,88,11,96
43,89,88,11,96
44,89,88,11,96
45,90,88,11,96
46,90,89,11,96
47,90,89,11,96
48,89,89,11,96
49,89,89,11,96
50,89,89,11,96
51,89,89,11,96
52,89,89,11,96
53,89,89,11,96
54,89,89,11,96
55,89,89,11,96
56,88,89,11,96
57,88,88,11,96
58,88,88,11,96
59,88,88,11,96
60,89,88,11,96
61,89,88,11,96
62,89,88,11,96
63,88,88,11,96
64,88,88,11,96
65,88,88,11,96
66,88,88,11,96
67,88,88,11,96
68,88,88,11,96
69,88,88,11,96
70,88,88,11,96
71,88,88,11,96
72,88,88,11,96
73,88,88,11,96
74,88,88,11,96
75,88,88,11,96
76,89,88,11,96
77,89,88,11,96
78,89,88,11,96
79,89,88,11,96
80,89,88,11,96
81,89,88,11,96
82,89,89,11,96
83,89,89,11,96
84,89,89,11,96
85,88,89,11,96
86,88,89,11,96
87,88,89,11,96
88,88,88,11,96
89,88,88,11,96
90,88,88,11,96
91,89,88,11,96
92,89,88,11,96
93,89,88,11,96
94,89,88,11,96
95,89,88,11,96
96,89,88,11,96
97,88,88,11,96
98,88,89,11,96
99,88,89,11,96
100,88,88,11,96
101,88,88,11,96
102,88,88,11,96
103,88,88,11,96
104,88,88,11,96
105,89,88,11,96
106,89,88,11,96
107,89,88,11,96
108,89,88,11,96
109,89,88,11,96
110,89,88,11,96
111,89,88,11,96
112,89,88,11,96
113,88,88,11,96
114,88,88,11,96
115,89,88,11,96
116,89,88,11,96
117,88,88,11,96
118,88,88,11,96
119,88,88,11,96
120,88,88,11,96
121,88,88,11,96
122,88,88,11,96
