Time [s], HR, PULSE, RESP, SpO2
-0,89,87,19,100
1,85,87,19,100
2,87,88,19,100
3,87,88,19,100
4,86,88,19,100
5,86,88,19,100
6,89,88,19,100
7,86,87,19,100
8,86,87,19,100
9,88,87,20,100
10,87,87,20,100
11,89,86,21,100
12,89,86,21,100
13,88,87,21,100
14,85,87,20,100
15,88,87,20,100
16,88,87,20,100
17,87,87,20,100
18,88,87,20,100
19,86,87,19,100
20,87,87,19,100
21,88,87,19,100
22,89,87,18,100
23,85,87,18,100
24,85,87,18,100
25,87,87,18,100
26,89,87,18,100
27,87,87,18,100
28,87,87,18,100
29,89,88,18,100
30,88,88,17,100
31,87,87,17,100
32,87,87,17,100
33,88,86,17,100
34,86,85,17,100
35,87,85,17,100
36,87,84,17,100
37,85,84,17,100
38,88,84,17,100
39,86,84,17,100
40,87,85,17,100
41,87,86,16,100
42,86,86,16,100
43,86,86,16,100
44,88,86,17,100
45,89,87,17,100
46,83,87,17,100
47,85,87,17,100
48,84,87,17,100
49,84,87,17,100
50,85,87,18,100
51,86,86,18,100
52,85,85,18,100
53,88,85,18,100
54,89,84,18,100
55,90,83,18,100
56,91,83,18,100
57,90,82,18,100
58,92,83,18,100
59,93,85,18,100
60,93,87,18,100
61,91,88,18,100
62,91,90,18,100
63,93,91,18,100
64,91,91,18,100
65,92,92,18,100
66,89,92,18,100
67,89,92,18,100
68,86,91,18,100
69,83,91,18,100
70,82,90,18,100
71,82,89,18,100
72,83,89,18,100
73,82,88,18,100
74,83,85,18,100
75,83,84,17,100
76,81,82,17,100
77,83,80,17,100
78,82,80,17,100
79,83,80,17,100
80,80,79,17,100
81,78,77,17,100
82,77,76,17,100
83,74,75,17,100
84,77,75,17,100
85,78,75,17,100
86,77,75,17,100
87,78,74,17,100
88,77,74,17,100
89,79,75,17,100
90,79,76,18,100
91,79,77,18,100
92,79,78,18,100
93,80,79,18,100
94,78,79,18,100
95,81,79,18,100
96,81,79,19,100
97,79,78,19,100
98,80,78,19,100
99,82,77,19,100
100,81,77,19,100
101,81,78,19,100
102,79,79,20,100
103,78,79,20,100
104,78,80,20,100
105,79,80,20,100
106,81,80,20,100
107,80,79,20,100
108,84,79,20,100
109,83,79,19,100
110,83,79,19,100
111,82,79,19,100
112,81,79,19,100
113,82,79,19,100
114,81,79,18,100
115,81,78,18,100
116,81,77,18,100
117,79,76,18,100
118,76,75,18,100
119,78,75,18,100
120,80,74,18,100
121,79,74,17,100
122,79,75,17,100
123,79,76,17,100
124,80,77,17,100
125,78,78,17,100
126,79,79,17,100
127,80,80,17,100
128,80,80,17,100
129,78,80,17,100
130,82,80,17,100
131,82,79,17,100
132,82,78,17,100
133,79,78,17,100
134,80,78,17,100
135,81,79,17,100
136,82,79,17,100
137,82,79,17,100
138,82,80,17,100
139,79,80,17,100
140,79,80,18,100
141,82,80,18,100
142,82,80,18,100
143,81,80,19,100
144,78,80,19,100
145,79,80,19,100
146,82,80,19,100
147,82,79,19,100
148,84,78,19,100
149,85,78,19,100
150,91,78,19,100
151,94,77,19,100
152,99,77,19,100
153,99,77,19,100
154,95,77,19,100
155,93,77,19,100
156,93,77,19,100
157,90,77,19,100
158,89,77,19,100
159,85,85,19,100
160,82,89,19,100
161,79,83,18,100
162,76,80,18,100
163,79,78,18,100
164,81,77,19,100
165,80,77,19,100
166,80,76,19,100
167,78,76,19,100
168,82,75,19,100
169,84,73,19,100
170,86,71,19,100
171,85,70,19,100
172,80,70,19,100
173,81,70,19,100
174,83,69,19,100
175,85,70,18,100
176,84,71,19,100
177,83,72,19,100
178,79,72,19,100
179,77,71,19,100
180,80,72,19,100
181,80,73,19,100
182,79,73,19,100
183,78,75,19,100
184,78,76,19,100
185,80,78,20,100
186,79,78,20,100
187,80,78,20,100
188,79,77,20,100
189,80,77,19,100
190,80,77,19,100
191,80,78,19,100
